student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam
1775,40,Other,Intermediate,2,7.6,59,2,32,0,0,8,7,50.1,0
1776,28,Bangladesh,None,14,0.0,74,1,33,1,1,3,9,16.6,0
1777,24,Pakistan,Intermediate,9,8.3,50,2,41,0,1,3,9,57.2,0
1778,28,Other,Beginner,5,8.2,77,2,43,1,1,6,8,45.0,0
1779,46,Indonesia,Beginner,10,7.1,60,3,29,0,1,6,7,67.5,1
1780,26,Nigeria,Beginner,5,9.7,59,1,41,0,1,3,6,51.3,0
1781,19,Other,Intermediate,1,5.0,67,2,41,0,0,3,3,46.6,0
1782,49,UK,None,6,8.0,70,1,37,0,1,7,8,30.3,0
1783,53,Brazil,None,13,2.3,58,3,33,1,0,4,3,8.1,0
1784,19,Pakistan,Intermediate,7,8.2,57,1,54,0,1,4,9,53.1,0
1785,53,USA,Intermediate,1,12.9,73,1,45,1,1,7,9,86.6,1
1786,34,Other,None,9,4.0,57,6,36,0,1,4,10,40.6,0
1787,21,India,Beginner,8,4.7,63,2,47,0,0,8,10,47.6,0
1788,49,UK,Beginner,12,4.9,61,1,37,0,0,4,9,38.6,0
1789,33,UK,Beginner,14,7.4,65,2,37,1,1,6,4,73.1,1
1790,28,India,None,14,3.8,67,2,36,1,1,2,9,26.3,0
1791,38,Indonesia,Beginner,8,8.3,62,0,38,0,1,6,2,24.1,0
1792,34,USA,None,7,9.5,59,3,25,0,0,6,1,13.5,0
1793,26,Nigeria,Intermediate,5,8.6,35,2,37,1,1,4,8,52.1,0
1794,16,Brazil,Intermediate,3,1.7,45,4,43,1,1,7,6,72.2,1
1795,39,Pakistan,Beginner,15,10.0,60,3,42,0,0,2,10,62.6,1
1796,22,Brazil,None,12,9.8,48,3,34,1,1,6,9,57.1,0
1797,40,USA,None,14,9.5,56,1,33,0,0,6,9,37.0,0
1798,36,Brazil,Beginner,9,8.1,63,1,42,0,1,8,3,38.1,0
1799,30,India,Intermediate,14,7.7,57,5,33,1,0,3,2,66.6,1
1800,16,UK,Beginner,7,10.1,54,1,40,1,1,4,7,41.6,0
1801,27,Brazil,Beginner,11,12.8,53,1,47,1,0,4,5,55.0,0
1802,22,Germany,Beginner,10,4.1,67,3,32,0,0,5,10,56.6,0
1803,30,Other,None,10,10.2,52,2,28,0,1,2,6,39.5,0
1804,36,USA,None,8,6.7,69,6,40,1,0,0,5,43.2,0
1805,34,Indonesia,None,14,6.6,56,1,34,1,1,3,4,31.3,0
1806,44,Germany,None,6,2.4,49,4,33,1,0,5,1,8.7,0
1807,40,India,Beginner,12,6.1,46,1,34,0,1,5,4,36.3,0
1808,48,Bangladesh,Intermediate,14,4.0,58,2,36,0,0,10,10,59.0,0
1809,47,India,Intermediate,11,5.6,42,1,41,0,1,7,3,34.5,0
1810,50,Indonesia,None,14,3.7,66,4,43,0,0,5,3,18.0,0
1811,53,Indonesia,None,5,5.7,65,0,47,0,0,3,5,15.6,0
1812,41,Germany,None,15,5.8,58,1,41,0,1,8,1,17.5,0
1813,26,Other,None,8,7.3,77,2,47,1,0,1,6,29.6,0
1814,50,USA,Beginner,3,2.2,60,0,28,1,1,10,2,13.8,0
1815,23,Nigeria,Beginner,12,2.7,63,1,37,1,0,1,1,27.9,0
1816,29,UK,None,13,8.1,63,0,43,1,1,4,8,38.8,0
1817,25,Germany,None,13,4.6,66,2,43,0,1,6,10,51.7,0
1818,17,Indonesia,None,7,10.2,59,2,31,1,1,5,3,28.4,0
1819,24,Bangladesh,None,2,7.7,59,3,42,1,0,7,6,38.8,0
1820,18,Pakistan,Intermediate,3,8.8,60,2,45,1,0,8,2,64.0,1
1821,36,Indonesia,None,15,11.2,55,0,34,0,0,3,5,32.0,0
1822,41,Other,Beginner,13,6.1,56,1,40,0,1,5,9,45.4,0
1823,23,Other,Beginner,12,5.3,46,1,38,1,1,8,7,45.0,0
1824,17,Indonesia,Intermediate,15,9.6,55,4,23,1,1,7,4,62.1,1
1825,21,Other,Intermediate,2,8.5,61,0,41,1,1,9,3,52.5,0
1826,43,Germany,Intermediate,5,6.4,52,2,35,1,0,2,9,48.5,0
1827,44,Indonesia,None,7,11.2,47,0,44,0,0,8,4,29.7,0
1828,41,Indonesia,Beginner,11,6.4,60,1,32,1,0,3,5,44.5,0
1829,40,USA,Intermediate,10,7.1,63,1,33,1,1,4,6,81.8,1
1830,27,UK,None,11,7.1,60,2,39,1,0,2,10,47.8,0
1831,20,Bangladesh,Beginner,11,4.2,60,3,34,1,1,7,5,31.1,0
1832,49,Other,Intermediate,11,7.2,65,1,44,0,0,2,9,46.6,0
1833,52,USA,Beginner,15,11.2,62,2,36,1,0,4,1,57.1,0
1834,30,Nigeria,None,10,8.3,64,1,37,0,1,4,6,33.6,0
1835,51,Nigeria,None,15,7.1,63,0,36,1,0,4,4,20.1,0
1836,30,Brazil,Beginner,15,6.5,60,2,36,1,0,6,4,40.7,0
1837,38,Germany,None,15,8.0,65,5,42,1,1,8,3,39.1,0
1838,21,Germany,Beginner,13,9.2,51,3,34,1,0,1,5,30.7,0
1839,36,India,Intermediate,14,8.8,65,2,41,0,0,2,8,53.0,0
1840,38,Bangladesh,None,1,6.0,55,3,36,0,1,2,4,23.6,0
1841,31,Indonesia,Intermediate,13,8.0,72,0,49,1,1,1,7,57.4,0
1842,30,Other,Beginner,10,8.4,45,3,38,0,0,4,8,45.7,0
1843,40,Bangladesh,None,9,4.0,50,0,42,0,1,8,5,3.2,0
1844,51,Brazil,Intermediate,1,7.5,63,2,34,1,1,2,10,60.4,1
1845,26,India,Intermediate,1,0.5,67,0,41,0,0,2,1,24.1,0
1846,30,USA,Beginner,14,8.4,57,2,33,0,1,5,8,51.3,0
1847,19,Bangladesh,Intermediate,15,9.0,58,2,37,0,1,3,10,61.3,1
1848,36,USA,Intermediate,12,9.2,66,5,34,0,0,4,3,63.5,1
1849,28,Nigeria,Intermediate,10,5.8,71,1,43,0,1,6,4,56.3,0
1850,37,Other,Beginner,8,7.9,50,3,47,0,1,7,10,58.9,0
1851,34,Brazil,Intermediate,6,11.3,70,0,44,1,1,7,7,62.7,1
1852,49,Indonesia,Advanced,6,11.2,55,0,53,0,1,2,9,72.0,1
1853,29,Other,Intermediate,12,6.9,56,2,47,0,0,7,4,35.2,0
1854,19,UK,None,9,7.4,54,4,36,0,0,2,4,27.7,0
1855,42,Germany,Beginner,15,10.3,72,0,44,1,1,3,6,47.2,0
1856,44,Brazil,Beginner,4,2.5,52,0,54,0,1,4,9,30.1,0
1857,43,Bangladesh,None,8,6.0,51,1,33,0,0,1,4,5.5,0
1858,50,Other,Advanced,4,11.0,61,2,48,1,0,3,10,86.7,1
1859,23,Pakistan,None,14,9.9,59,2,47,0,1,9,8,33.3,0
1860,31,Germany,None,2,8.1,52,0,46,0,1,0,3,0.6,0
1861,51,Germany,Advanced,11,2.5,64,1,43,1,0,2,2,43.9,0
1862,45,Pakistan,Beginner,15,6.9,64,3,40,0,1,6,4,42.4,0
1863,33,India,None,8,5.2,56,2,51,0,0,3,4,9.3,0
1864,17,India,Beginner,12,8.0,58,4,56,0,0,5,7,59.4,0
1865,28,Pakistan,Beginner,7,4.6,64,1,40,1,0,6,7,39.2,0
1866,19,UK,None,4,3.9,57,3,37,1,1,2,9,40.4,0
1867,41,Nigeria,Advanced,9,0.8,50,1,38,0,1,6,10,55.4,0
1868,40,Pakistan,Beginner,15,10.7,66,3,37,0,0,7,2,49.6,0
1869,45,Nigeria,Beginner,9,5.8,62,1,39,0,0,8,4,25.7,0
1870,26,Other,Beginner,8,7.5,49,1,40,1,1,5,3,26.7,0
1871,22,UK,Beginner,14,7.0,65,1,39,0,0,5,3,31.7,0
1872,46,Brazil,None,1,3.8,49,3,35,0,1,8,7,24.4,0
1873,25,Nigeria,None,7,3.2,63,2,33,1,1,8,10,40.5,0
1874,54,Germany,Beginner,5,4.0,56,2,42,0,0,8,6,43.6,0
1875,28,Other,Intermediate,7,4.8,51,2,38,0,0,5,3,28.7,0
1876,46,Germany,None,12,8.1,58,1,33,1,1,5,8,24.0,0
1877,22,UK,Beginner,9,4.6,65,4,44,1,1,5,8,42.5,0
1878,51,Nigeria,Intermediate,2,12.2,55,4,33,1,0,5,7,70.1,1
1879,35,USA,None,13,10.1,69,0,47,1,1,5,9,48.8,0
1880,19,UK,None,14,9.4,57,2,32,0,0,7,3,30.9,0
1881,22,UK,None,11,6.6,46,2,38,0,0,6,5,23.7,0
1882,16,USA,Beginner,4,11.5,58,4,40,0,1,2,6,59.1,0
1883,28,Other,None,4,6.3,54,4,31,0,1,2,9,32.2,0
1884,37,Nigeria,Beginner,2,6.9,49,1,31,0,0,2,4,35.3,0
1885,36,Nigeria,Beginner,3,7.5,54,3,30,0,0,4,5,46.9,0
1886,37,Germany,Beginner,11,9.1,72,2,56,0,1,4,9,66.4,1
1887,43,UK,None,14,8.9,57,3,36,0,1,5,4,26.5,0
1888,24,UK,Beginner,14,5.6,72,0,40,0,1,11,2,31.6,0
1889,41,Indonesia,Intermediate,13,5.4,59,2,40,0,0,5,9,45.0,0
1890,24,Brazil,Advanced,8,8.9,56,2,30,1,1,6,3,59.3,0
1891,30,UK,Intermediate,12,9.1,54,4,37,0,0,3,6,57.2,0
1892,25,Bangladesh,Beginner,9,5.8,79,0,44,0,1,4,9,47.8,0
1893,39,Brazil,Beginner,6,2.2,53,3,45,1,0,7,3,37.6,0
1894,23,Bangladesh,None,10,6.4,55,6,45,1,1,7,8,62.4,1
1895,39,Nigeria,None,2,8.9,71,1,41,0,1,4,9,20.0,0
1896,31,Brazil,None,2,12.4,45,3,45,0,1,6,3,35.9,0
1897,41,UK,Beginner,7,3.4,62,1,37,1,1,5,3,55.6,0
1898,42,USA,None,8,5.7,59,3,46,0,1,4,4,32.9,0
1899,52,Germany,None,8,5.8,69,1,44,0,1,1,1,13.7,0
1900,19,Bangladesh,Advanced,14,11.1,68,3,30,1,1,6,2,82.9,1
1901,39,Brazil,None,6,6.9,64,2,50,0,1,4,1,16.6,0
1902,34,UK,None,10,4.3,49,4,47,0,1,4,3,16.5,0
1903,51,Brazil,None,8,8.7,53,2,48,0,0,6,6,31.2,0
1904,54,UK,Beginner,14,5.8,57,2,47,0,0,3,8,44.2,0
1905,25,UK,Beginner,15,3.3,53,1,36,1,0,2,5,32.7,0
1906,40,UK,Beginner,1,4.3,58,0,45,0,0,4,8,37.1,0
1907,33,Indonesia,Beginner,9,12.2,43,1,32,0,1,8,6,41.1,0
1908,34,Germany,Intermediate,13,8.2,67,3,36,1,0,7,1,60.6,1
1909,51,USA,Intermediate,12,7.3,70,1,36,0,0,7,3,56.9,0
1910,25,USA,Advanced,1,6.3,82,3,30,0,0,3,2,70.0,1
1911,48,Brazil,Intermediate,13,7.9,59,2,38,0,0,0,6,57.0,0
1912,20,Brazil,Beginner,3,7.8,57,2,44,0,0,5,8,51.5,0
1913,50,UK,None,12,7.9,63,3,47,1,1,6,6,45.4,0
1914,49,Indonesia,None,9,7.3,61,3,41,0,1,5,4,32.2,0
1915,48,UK,None,15,9.6,58,3,41,0,0,7,4,49.9,0
1916,36,Indonesia,Beginner,11,7.1,76,0,37,1,0,6,9,53.8,0
1917,32,UK,Intermediate,5,4.1,55,1,46,0,1,6,1,34.7,0
1918,37,Bangladesh,Beginner,9,5.2,67,0,34,0,1,9,2,16.2,0
1919,52,Bangladesh,None,9,1.1,47,2,41,0,0,7,4,27.7,0
1920,30,Nigeria,Beginner,6,13.1,60,1,40,0,0,7,3,41.1,0
1921,50,UK,Advanced,11,9.6,78,5,40,0,0,2,9,78.5,1
1922,43,Germany,Beginner,1,4.5,65,3,54,0,0,6,5,51.3,0
1923,22,Nigeria,Intermediate,10,6.2,54,2,37,0,0,7,8,54.9,0
1924,47,Brazil,Intermediate,7,5.1,60,2,51,0,1,4,4,53.5,0
1925,26,Other,Advanced,14,11.6,55,1,38,0,1,10,4,59.8,0
1926,25,UK,Intermediate,6,2.7,60,1,40,1,0,7,10,58.1,0
1927,24,Bangladesh,Intermediate,9,7.3,52,1,53,1,1,4,3,60.5,1
1928,29,Other,None,7,6.7,56,0,41,0,1,9,9,28.1,0
1929,28,Indonesia,None,14,9.5,67,3,37,1,1,9,10,49.4,0
1930,40,Other,Beginner,12,6.7,57,5,45,1,1,3,2,44.1,0
1931,17,Germany,None,11,1.7,76,1,33,1,1,4,3,22.0,0
1932,50,UK,Advanced,12,6.2,51,3,37,0,0,7,3,68.8,1
1933,22,USA,None,13,4.1,60,2,48,1,0,5,3,17.9,0
1934,36,Other,Intermediate,4,7.2,44,2,46,1,1,7,4,49.1,0
1935,33,USA,Beginner,7,11.3,72,0,40,0,0,7,5,46.6,0
1936,18,Indonesia,None,2,1.8,59,0,52,1,1,2,6,10.7,0
1937,54,Nigeria,Advanced,6,4.6,58,1,41,1,1,3,5,44.6,0
1938,26,USA,Beginner,15,5.3,62,3,46,0,0,2,9,32.4,0
1939,54,Nigeria,Beginner,6,5.9,51,3,42,0,1,4,7,42.9,0
1940,39,Bangladesh,None,2,9.2,62,2,53,0,1,1,7,30.0,0
1941,34,UK,Beginner,14,6.5,49,2,32,0,0,3,7,42.9,0
1942,19,Other,None,4,8.2,57,1,36,0,0,4,7,18.9,0
1943,41,Bangladesh,Beginner,8,5.1,54,3,42,0,1,3,2,15.0,0
1944,53,Bangladesh,Beginner,8,7.7,61,2,62,1,0,8,8,52.7,0
1945,47,Pakistan,Intermediate,13,9.3,57,1,38,1,0,2,10,66.3,1
1946,54,India,Intermediate,8,4.8,51,1,42,0,0,6,1,49.2,0
1947,51,Germany,Beginner,8,9.3,58,2,38,0,1,7,6,66.1,1
1948,52,Nigeria,None,1,7.2,66,5,39,0,1,5,3,35.9,0
1949,48,Pakistan,Intermediate,2,10.1,62,2,30,1,1,3,6,55.7,0
1950,51,India,None,12,6.4,69,2,33,0,0,9,6,31.7,0
1951,18,Germany,Beginner,15,8.1,64,2,38,1,1,8,8,59.5,0
1952,24,Nigeria,Beginner,4,6.9,63,5,42,0,0,6,4,48.6,0
1953,23,UK,Intermediate,12,6.7,63,0,51,0,0,3,3,36.1,0
1954,48,Germany,Beginner,9,7.8,58,1,57,0,0,0,2,40.4,0
1955,21,Other,Beginner,3,8.6,58,1,43,0,0,10,6,36.0,0
1956,54,Bangladesh,Beginner,14,3.3,58,0,47,1,0,4,3,23.4,0
1957,19,India,Beginner,6,11.3,66,3,37,0,0,2,4,59.9,0
1958,28,India,None,7,1.4,45,1,42,0,0,4,9,21.0,0
1959,17,India,Beginner,8,4.9,71,3,30,1,1,8,7,61.1,1
1960,20,Nigeria,Intermediate,13,6.7,56,1,51,0,0,1,1,55.6,0
1961,42,Other,Advanced,7,8.2,54,2,42,0,1,3,4,66.2,1
1962,47,Germany,Beginner,3,11.7,58,1,31,1,1,5,8,53.9,0
1963,36,Bangladesh,Beginner,6,1.4,61,5,35,0,0,3,10,40.2,0
1964,23,Other,None,5,5.5,69,1,44,1,1,3,4,19.2,0
1965,53,Pakistan,Intermediate,15,0.6,58,5,31,1,0,4,1,27.6,0
1966,23,UK,Intermediate,13,7.1,45,0,33,0,0,2,10,47.2,0
1967,18,USA,None,12,7.8,61,2,33,0,0,3,2,24.0,0
1968,18,Other,None,10,11.8,61,1,44,0,1,7,5,34.4,0
1969,37,Pakistan,Intermediate,4,7.4,59,2,29,0,1,5,6,47.3,0
1970,21,Bangladesh,None,1,10.1,59,1,45,1,1,5,1,27.6,0
1971,17,USA,None,14,8.8,65,2,40,0,0,5,5,30.4,0
1972,38,USA,None,13,5.7,66,2,33,0,0,8,8,26.6,0
1973,17,Other,None,7,2.8,59,1,43,0,1,8,8,23.1,0
1974,53,India,Beginner,8,7.8,65,2,30,0,1,4,2,46.3,0
1975,32,Brazil,Intermediate,2,2.5,55,5,39,1,1,11,9,66.5,1
1976,50,Bangladesh,None,7,10.9,65,6,36,1,0,3,2,44.6,0
1977,49,India,None,6,6.5,66,2,36,1,0,7,4,26.3,0
1978,38,Bangladesh,None,5,10.6,64,3,47,1,0,7,10,50.1,0
1979,45,Brazil,Beginner,13,5.6,63,2,50,0,1,5,4,43.9,0
1980,23,UK,None,4,7.8,59,4,44,0,0,3,4,37.2,0
1981,37,Brazil,Beginner,2,7.6,70,4,36,0,0,9,7,62.6,1
1982,51,Indonesia,Intermediate,10,6.9,56,2,37,1,1,6,8,60.6,1
1983,20,Other,None,6,5.7,62,1,45,0,0,5,8,27.3,0
1984,28,Other,None,5,8.2,68,2,35,1,1,5,4,20.6,0
1985,44,Pakistan,None,2,4.2,53,2,46,1,1,8,4,16.9,0
1986,46,India,Beginner,10,3.4,61,1,43,1,0,3,6,32.4,0
1987,31,Pakistan,Intermediate,7,10.7,56,4,38,0,1,6,9,77.4,1
1988,45,Indonesia,None,6,9.2,59,2,46,0,1,5,5,41.1,0
1989,31,Brazil,Advanced,12,7.2,64,0,47,0,0,5,2,47.0,0
1990,27,Other,None,15,12.0,59,3,34,0,1,6,9,35.2,0
1991,32,Nigeria,Intermediate,15,6.2,69,1,45,1,1,7,9,66.5,1
1992,31,Brazil,Beginner,11,11.0,60,4,38,1,1,5,1,40.8,0
1993,27,Brazil,Beginner,9,7.5,65,2,41,1,1,4,9,51.2,0
1994,23,Indonesia,Beginner,11,3.9,59,4,38,0,0,4,7,31.3,0
1995,35,UK,Beginner,10,12.5,66,5,38,0,0,5,1,75.2,1
1996,18,Bangladesh,Intermediate,5,10.0,61,2,33,1,1,0,2,44.5,0
1997,31,Indonesia,Intermediate,9,6.6,59,0,38,0,0,7,2,38.9,0
1998,45,Bangladesh,Beginner,9,9.2,69,4,43,1,1,5,8,65.4,1
1999,38,Other,None,13,5.8,69,1,38,1,0,3,1,3.3,0
2000,43,Indonesia,None,1,9.5,51,3,35,0,1,0,3,40.0,0
2001,20,Bangladesh,Intermediate,5,0.0,68,3,36,1,0,12,1,49.6,0
2002,35,Pakistan,Beginner,9,3.9,50,1,38,1,1,6,5,28.7,0
2003,16,Indonesia,Beginner,7,9.9,71,4,38,0,1,1,4,45.5,0
2004,45,Other,Beginner,6,6.3,58,3,35,0,1,5,3,32.6,0
2005,36,Indonesia,Intermediate,6,7.6,47,1,40,0,0,3,8,35.0,0
2006,35,Other,Beginner,11,3.0,62,1,27,0,0,4,7,27.5,0
2007,21,Indonesia,Intermediate,7,12.5,53,4,40,1,1,5,4,75.5,1
2008,37,Bangladesh,Intermediate,1,10.6,63,0,49,0,1,4,1,57.6,0
2009,33,UK,Beginner,4,6.4,62,2,37,1,0,4,7,51.8,0
2010,23,Germany,None,13,5.8,44,1,40,0,0,7,3,20.2,0
2011,54,Bangladesh,Intermediate,15,10.1,56,1,43,1,0,6,5,60.4,1
2012,47,India,Beginner,1,12.9,64,3,35,1,1,7,8,72.1,1
2013,48,USA,Advanced,6,9.9,68,4,45,1,0,5,9,87.5,1
2014,31,UK,None,14,13.5,57,1,47,0,0,4,10,49.7,0
2015,27,Pakistan,None,13,4.2,57,2,43,0,0,5,10,23.8,0
2016,53,Brazil,Advanced,4,4.5,50,0,36,0,1,3,7,48.4,0
2017,49,Bangladesh,Beginner,1,3.4,61,2,47,0,1,7,6,40.7,0
2018,29,Indonesia,Beginner,9,8.3,55,2,46,0,0,6,5,49.4,0
2019,51,Bangladesh,Intermediate,12,7.5,46,3,37,1,0,3,5,50.4,0
2020,48,Nigeria,Beginner,4,6.5,50,1,40,0,1,5,4,46.9,0
2021,38,UK,Beginner,12,9.4,57,1,40,0,0,7,7,66.3,1
2022,17,Germany,None,6,10.7,49,2,47,0,0,5,1,12.9,0
2023,36,Pakistan,Intermediate,13,2.4,58,0,47,1,1,7,3,41.0,0
2024,17,Nigeria,Intermediate,7,5.2,60,1,33,0,1,5,6,57.2,0
2025,42,Other,None,8,9.5,42,5,29,0,1,4,10,43.8,0
2026,24,Nigeria,Intermediate,12,5.6,54,2,29,1,0,2,1,45.1,0
2027,16,Bangladesh,Intermediate,13,4.6,58,3,43,0,0,4,7,48.9,0
2028,26,Pakistan,Beginner,11,10.1,65,3,33,1,1,6,2,47.9,0
2029,18,Bangladesh,Beginner,9,3.1,66,3,36,1,0,5,7,43.3,0
2030,38,Other,Beginner,9,6.1,57,2,43,0,0,6,4,29.3,0
2031,41,Brazil,None,8,8.0,59,3,44,0,0,5,9,38.2,0
2032,19,Pakistan,Intermediate,10,5.3,60,2,39,1,1,4,5,44.5,0
2033,33,Brazil,Intermediate,11,9.3,58,2,47,0,1,2,1,50.4,0
2034,21,UK,Beginner,15,5.3,57,3,50,0,0,4,4,39.8,0
2035,50,UK,Beginner,12,11.2,70,0,38,0,0,5,4,43.8,0
2036,37,Brazil,None,12,6.6,56,0,39,0,1,7,4,21.5,0
2037,30,UK,None,15,9.0,65,3,33,0,1,5,3,36.6,0
2038,37,Pakistan,Beginner,14,9.2,43,1,41,1,1,4,3,44.0,0
2039,52,Indonesia,None,3,5.1,65,2,38,1,0,6,10,31.1,0
2040,27,India,Beginner,12,0.8,63,2,45,0,0,6,5,37.3,0
2041,53,UK,Beginner,2,8.1,58,4,34,0,1,3,5,54.4,0
2042,33,UK,Intermediate,5,7.2,56,2,40,0,1,4,2,46.8,0
2043,50,Bangladesh,None,1,8.7,65,1,40,1,0,6,10,35.2,0
2044,45,Brazil,Beginner,3,6.3,56,1,44,0,1,3,10,30.8,0
2045,39,USA,Beginner,1,5.7,64,0,42,0,0,6,9,29.2,0
2046,45,Germany,None,13,13.0,68,0,39,1,0,4,3,44.8,0
2047,29,Nigeria,None,3,2.6,64,0,30,0,0,5,4,0.0,0
2048,21,UK,None,13,9.2,53,1,46,0,1,6,2,18.0,0
2049,18,Nigeria,Intermediate,4,5.3,64,0,35,0,0,1,8,40.8,0
2050,31,Pakistan,None,7,6.0,52,2,35,1,0,5,7,28.0,0
2051,22,USA,Intermediate,12,6.0,55,1,35,1,0,6,3,40.7,0
2052,29,Germany,Advanced,15,4.6,64,2,32,1,1,7,5,68.5,1
2053,24,Brazil,Intermediate,12,8.7,70,4,31,0,1,3,1,61.8,1
2054,30,India,None,5,11.2,39,1,43,0,0,5,6,31.8,0
2055,36,Germany,Advanced,5,8.4,55,3,49,1,0,2,10,88.9,1
2056,50,Germany,None,13,7.3,45,2,37,1,1,2,6,29.0,0
2057,17,India,Beginner,1,4.0,57,4,35,0,0,7,5,41.0,0
2058,42,Indonesia,Intermediate,8,8.6,53,4,36,0,0,0,9,47.1,0
2059,17,Brazil,Beginner,13,13.5,62,4,31,1,1,3,4,82.7,1
2060,50,Bangladesh,Beginner,4,5.9,66,2,34,0,0,9,2,50.8,0
2061,33,Nigeria,None,10,5.9,64,3,20,0,1,7,7,44.5,0
2062,29,UK,Beginner,5,5.3,71,2,29,0,0,4,5,39.9,0
2063,35,Germany,Beginner,2,5.5,41,0,36,1,0,6,7,29.3,0
2064,33,Pakistan,None,15,0.0,62,2,38,1,0,5,7,18.2,0
2065,25,India,Advanced,12,8.2,61,2,32,0,1,5,7,72.3,1
2066,40,Nigeria,Advanced,13,4.5,55,4,42,1,0,6,3,70.7,1
2067,17,USA,Intermediate,1,2.2,43,3,37,0,1,5,5,37.1,0
2068,40,India,Beginner,9,9.3,64,0,38,0,0,9,1,31.2,0
2069,48,USA,Beginner,15,3.8,63,1,41,0,0,6,6,30.8,0
2070,51,Brazil,Advanced,2,6.0,48,2,36,0,1,9,4,63.6,1
2071,46,Germany,Intermediate,6,11.4,57,3,37,1,1,3,2,70.8,1
2072,29,Pakistan,Beginner,1,2.8,51,3,35,0,1,8,3,44.2,0
2073,16,UK,None,1,2.4,66,2,45,0,1,4,3,19.3,0
2074,31,USA,None,9,7.8,67,1,49,1,0,5,1,37.7,0
2075,18,Nigeria,Beginner,4,10.4,52,1,40,0,0,5,7,45.7,0
2076,50,Indonesia,Beginner,9,2.3,66,2,32,0,0,10,10,57.7,0
2077,21,Brazil,Intermediate,11,8.2,48,3,39,0,1,2,3,60.0,1
2078,40,Indonesia,None,5,8.7,55,1,41,1,1,12,7,35.3,0
2079,28,Brazil,None,7,0.8,51,1,43,0,0,4,10,33.4,0
2080,49,Bangladesh,Beginner,1,9.4,62,0,49,0,0,5,10,36.2,0
2081,23,Nigeria,Beginner,6,9.6,55,2,32,0,0,8,9,65.1,1
2082,36,Indonesia,None,8,6.1,48,5,48,1,0,3,6,36.6,0
2083,49,Pakistan,Beginner,14,10.8,49,1,41,1,0,7,8,36.5,0
2084,19,Germany,Beginner,1,10.4,51,2,43,0,0,6,1,59.4,0
2085,40,India,Intermediate,9,7.3,64,1,48,1,0,5,8,61.4,1
2086,30,UK,Beginner,3,5.6,68,1,31,1,0,3,8,39.6,0
2087,19,Germany,None,1,4.1,50,1,40,1,1,9,3,16.2,0
2088,27,Germany,Beginner,1,6.9,66,2,44,1,1,2,6,55.9,0
2089,47,Brazil,Intermediate,13,8.7,58,2,36,0,0,5,6,57.3,0
2090,47,Pakistan,None,14,6.0,47,1,48,1,1,8,7,45.1,0
2091,43,Brazil,Intermediate,11,0.4,61,0,35,1,0,11,3,29.6,0
2092,28,Other,Beginner,6,10.8,64,0,44,0,0,4,10,40.7,0
2093,46,USA,Intermediate,11,7.6,47,4,43,0,1,5,1,56.8,0
2094,29,UK,Intermediate,6,5.9,51,3,36,0,0,5,9,61.3,1
2095,35,USA,None,1,9.6,63,3,32,1,0,4,6,32.4,0
2096,33,India,Beginner,14,11.6,64,2,49,1,1,2,5,44.9,0
2097,44,Other,None,14,0.0,51,1,40,0,0,5,2,0.0,0
2098,21,Nigeria,Intermediate,3,8.3,78,3,37,1,0,8,4,64.2,1
2099,47,India,Beginner,7,2.7,47,2,32,1,1,5,5,26.3,0
2100,44,India,Beginner,10,8.5,69,2,38,1,0,9,10,71.3,1
2101,17,Bangladesh,Intermediate,3,7.4,68,3,31,0,1,2,4,54.7,0
2102,38,UK,Intermediate,3,8.9,73,2,39,0,0,11,10,83.9,1
2103,34,Brazil,None,3,5.5,57,0,43,1,0,4,4,0.0,0
2104,46,Pakistan,Beginner,12,1.4,69,3,36,0,1,9,6,45.8,0
2105,20,USA,Beginner,7,5.6,51,3,42,0,0,1,4,37.2,0
2106,34,India,Beginner,4,8.2,63,2,51,0,1,4,9,63.6,1
2107,49,USA,Beginner,4,10.0,58,4,46,1,1,4,2,54.5,0
2108,25,USA,Beginner,3,3.5,60,0,34,0,0,4,5,16.1,0
2109,40,Nigeria,None,10,10.1,59,2,44,0,1,7,3,35.6,0
2110,17,UK,Intermediate,11,5.1,57,2,41,0,0,3,8,52.9,0
2111,26,UK,None,9,8.1,59,2,47,0,0,6,3,21.8,0
2112,46,Indonesia,Beginner,2,5.5,75,3,32,1,1,2,8,51.8,0
2113,30,Germany,None,4,7.5,65,0,44,0,0,10,8,26.6,0
2114,24,UK,None,8,9.7,54,0,49,0,0,5,2,31.8,0
2115,38,USA,None,6,3.3,67,0,42,0,1,2,10,20.5,0
2116,34,Brazil,Beginner,14,5.0,54,2,33,0,0,8,7,39.2,0
2117,24,USA,Intermediate,7,7.6,62,1,51,1,0,7,6,55.2,0
2118,50,Brazil,None,13,14.2,48,1,33,1,1,5,1,29.1,0
2119,36,Indonesia,None,7,4.4,67,2,30,0,1,6,2,21.9,0
2120,24,Brazil,Advanced,2,13.1,57,5,30,0,0,5,4,78.1,1
2121,43,UK,None,4,13.0,57,4,37,0,0,2,2,38.6,0
2122,22,Nigeria,Intermediate,10,6.7,66,3,42,0,0,6,5,46.3,0
2123,31,Brazil,None,10,6.1,57,1,44,1,0,7,3,22.9,0
